# Tiley et al. 2019, MNRAS 482, 2166 (doi:10.1093/mnras/sty2794; arXiv:1810.07202v1) Table A1
# KROSS-SAMI: "The derived properties used to construct the KROSS, original SAMI, and matched SAMI TFRs
# for the rot-dom and disky sub-samples". 754 rows = KROSS 259 (z~0.9) + SAMI_matched 186 + SAMI_original 309
# (SAMI rows are the z~0 baseline, 0.004<z<0.095, NOT high-z). NOTE: this is NOT arXiv:1811.05982 (see notes).
# SOURCE: CDS/VizieR J/MNRAS/482/2166 tablea1.dat (Records=754), sha256 fb56ada2ca9aa1f0cd23dc30bf2d2231076e95f0ddfde095b1f760ee7e80d044.
#   The Durham release URL named in the paper (astro.dur.ac.uk/KROSS/data.html) returned HTTP 404 on 2026-09-16.
# CONVENTIONS (paper Sec. 1 end): "A Nine-Year Wilkinson Microwave Anisotropy Probe (WMAP9; Hinshaw+2013)
#   cosmology is used throughout this work. All magnitudes are quoted in the Vega system. All stellar masses
#   assume a Chabrier initial mass function." The numerical WMAP9 parameter set is NOT quoted in the paper.
#   logMstar_SED: LePhare SED fit (BC03), per ReadMe; e_logMstar is a uniform 0.2. M* scales as D_L^2.
# VELOCITY: logv22 = log10 of Harrison+2017 v_2.2 (1.3 r_e ~ 2.2 disc scale lengths), corrected for
#   inclination and beam smearing only (paper Sec. 3.4: v2.2 = eps_R,PSF v2.2,obs / sin i). NOT pressure-corrected.
#   disky_flag: 0 = rot-dom only (v2.2/sigma + err > 1); 1 = also disky (> 3 and R^2 > 80%).
#   rot-dom cuts (paper Table 1): dv/v <= 0.3, r_Halpha,max >= 1.3 r_e, 45 < i < 85 deg.
# H17_* COLUMNS ARE A JOIN, not Tiley data: KROSS id == Harrison+2017 KID, verified C4 (all 259 IDs present,
#   logv22 == log10(H17 V22_kms) to <1e-6). H17_R12_kpc is the half-light radius at H0=70 (D_A scaling);
#   Tiley's WMAP9 masses and Harrison's H0=70 radii therefore mix two cosmologies at the few-% level.
# PUBLISHED FITS (Tables 4-5): see HighZ_TF_published_fits.csv.
# Built by scripts/highz_tf_samples_build.py on 2026-09-16.
survey,id,disky_flag,logv22_kms,e_logv22,logMstar_SED,e_logMstar,MK_vega,e_MK,H17_z,H17_R12_kpc,H17_e_R12_kpc,H17_R_flag,H17_theta_im_deg,H17_sigma0_kms,H17_e_sigma0_kms,H17_VC_kms,H17_quality_flag,H17_KIN_TYPE,H17_AGN_flag,H17_IRR_flag
SAMI_original,378142,0,1.319929819544775,0.02136042322033743,7.12709,0.2,-16.778,0.148,,,,,,,,,,,,
SAMI_original,381156,0,1.745799263280712,0.08989499442584342,9.82931,0.2,-22.531,0.02,,,,,,,,,,,,
SAMI_original,381215,1,2.214362691587519,0.007563911813945599,10.1944,0.2,-23.823,0.018,,,,,,,,,,,,
SAMI_original,381225,1,2.118699862006094,0.007619676854124824,10.1963,0.2,-23.207,0.016,,,,,,,,,,,,
SAMI_original,382152,1,2.048982147878815,0.01979298598417721,10.0749,0.2,-23.088,0.053,,,,,,,,,,,,
SAMI_original,382659,1,2.360626023490195,0.04351092795617322,10.9246,0.2,-24.238,0.011,,,,,,,,,,,,
SAMI_original,383259,0,1.783174490735761,0.01915745075402963,10.5294,0.2,-24.695,0.013,,,,,,,,,,,,
SAMI_original,383283,0,1.845680940080078,0.007575144060747562,8.89281,0.2,-20.745,0.025,,,,,,,,,,,,
SAMI_original,387675,1,2.291719858341664,0.00449832094032916,10.4849,0.2,-24.193,0.008,,,,,,,,,,,,
SAMI_original,387687,0,1.692945311566463,0.01294134884988639,8.23322,0.2,-19.046,0.037,,,,,,,,,,,,
SAMI_original,388451,0,1.701422697484924,0.01254623461640173,8.14991,0.2,-18.998,0.053,,,,,,,,,,,,
SAMI_original,388552,0,2.453859058199257,0.009149358258135431,11.0144,0.2,-24.924,0.007,,,,,,,,,,,,
SAMI_original,397449,0,1.719758756907114,0.01335589308777658,8.15757,0.2,-18.877,0.133,,,,,,,,,,,,
SAMI_original,417392,1,1.905327903342296,0.01216437038777542,8.79231,0.2,-20.382,0.318,,,,,,,,,,,,
SAMI_original,417453,1,2.245492572539802,0.009280813765176624,10.6289,0.2,-23.616,0.042,,,,,,,,,,,,
SAMI_original,418693,0,2.376256251707213,0.02817835547937165,10.728,0.2,-23.969,0.013,,,,,,,,,,,,
SAMI_original,422359,1,2.155142059805422,0.006688573266934708,9.81978,0.2,-23.075,0.016,,,,,,,,,,,,
SAMI_original,422464,0,1.723112848511803,0.01750741399184922,8.64077,0.2,-19.086,0.071,,,,,,,,,,,,
SAMI_original,422486,0,1.448023316911901,0.01420580827006522,9.06328,0.2,-20.11,0.29,,,,,,,,,,,,
SAMI_original,422639,0,1.49289715648061,0.02167569318766045,8.20633,0.2,-18.745,0.12,,,,,,,,,,,,
SAMI_original,422721,0,1.712991657995433,0.00965455929175952,8.39259,0.2,-19.262,0.222,,,,,,,,,,,,
SAMI_original,422921,0,1.526907606267698,0.01207746339721714,8.01825,0.2,-18.671,0.217,,,,,,,,,,,,
SAMI_original,422933,0,2.177019128049323,0.01283281237667316,9.95877,0.2,-23.298,0.01,,,,,,,,,,,,
SAMI_original,463264,1,2.107086696741614,0.005314999306142235,9.96568,0.2,-22.517,0.016,,,,,,,,,,,,
SAMI_original,463288,0,1.820516200907256,0.0114974569995881,9.5232,0.2,-22.832,0.011,,,,,,,,,,,,
SAMI_original,486782,1,1.954352499403583,0.008604169700474899,9.07397,0.2,-21.336,0.018,,,,,,,,,,,,
SAMI_original,486872,1,2.334675472746835,0.005260805793875659,10.6564,0.2,-23.905,0.006,,,,,,,,,,,,
SAMI_original,487027,1,2.152670922500399,0.005959968611726297,9.71188,0.2,-23.228,0.009,,,,,,,,,,,,
SAMI_original,491457,1,2.351507224274601,0.01398896285357809,10.4135,0.2,-24.391,0.005,,,,,,,,,,,,
SAMI_original,491508,1,2.267109681430476,0.008435877509759899,10.4028,0.2,-24.353,0.007,,,,,,,,,,,,
SAMI_original,491552,1,1.866109095842066,0.01019774698153411,8.61409,0.2,-20.498,0.03,,,,,,,,,,,,
SAMI_original,491608,0,1.469383360323811,0.01464824661566644,7.85286,0.2,-19.358,0.052,,,,,,,,,,,,
SAMI_original,492384,0,2.151071010245811,0.01085228226799194,10.4866,0.2,-23.893,0.018,,,,,,,,,,,,
SAMI_original,493825,0,1.377127775779589,0.03020411682648714,8.0023,0.2,-19.003,0.133,,,,,,,,,,,,
SAMI_original,496966,1,2.293116362167847,0.00848555092208819,10.2219,0.2,-23.709,0.044,,,,,,,,,,,,
SAMI_original,504713,1,2.354304243199364,0.007367731766180843,10.0474,0.2,-24.36,0.006,,,,,,,,,,,,
SAMI_original,505788,1,2.348431825143958,0.01960568320929714,10.7736,0.2,-24.942,0.016,,,,,,,,,,,,
SAMI_original,505817,1,1.977385505259119,0.01091992745215891,8.73323,0.2,-20.747,0.041,,,,,,,,,,,,
SAMI_original,505979,1,2.06650954247431,0.006823599861182868,9.58454,0.2,-22.431,0.014,,,,,,,,,,,,
SAMI_original,508138,0,1.993709763076095,0.03585231104000072,10.3823,0.2,-23.676,0.016,,,,,,,,,,,,
SAMI_original,508312,0,1.882842606536057,0.02721428317032781,10.2535,0.2,-22.948,0.117,,,,,,,,,,,,
SAMI_original,509516,0,1.744551135778393,0.01691146198220246,8.46209,0.2,-19.779,0.018,,,,,,,,,,,,
SAMI_original,509576,0,1.670080819139453,0.01257906800358859,7.92269,0.2,-18.83,0.171,,,,,,,,,,,,
SAMI_original,509670,0,1.675372869355782,0.02080593814625278,8.52069,0.2,-19.956,0.043,,,,,,,,,,,,
SAMI_original,509727,0,1.619144064538922,0.008192382425678995,8.76385,0.2,-20.555,0.054,,,,,,,,,,,,
SAMI_original,511867,1,2.26645974114779,0.009910558679544088,10.453,0.2,-24.633,0.017,,,,,,,,,,,,
SAMI_original,511890,0,2.189093984925403,0.003710077887261691,10.7069,0.2,-23.858,0.008,,,,,,,,,,,,
SAMI_original,511921,0,1.51505892600172,0.02107395418712835,8.8788,0.2,-20.846,0.019,,,,,,,,,,,,
SAMI_original,513001,0,1.762506171559519,0.01012855318917708,8.62078,0.2,-20.603,0.031,,,,,,,,,,,,
SAMI_original,517130,0,1.202567166298439,0.03189478785914448,8.05165,0.2,-18.535,0.169,,,,,,,,,,,,
SAMI_original,517164,1,2.258822325495009,0.003411389795117912,10.4648,0.2,-23.501,0.042,,,,,,,,,,,,
SAMI_original,517167,1,1.948083334536202,0.007236024671892964,9.388,0.2,-21.275,0.062,,,,,,,,,,,,
SAMI_original,517249,0,1.826610941475863,0.0158016560985785,9.51145,0.2,-21.391,0.14,,,,,,,,,,,,
SAMI_original,517256,0,1.798178742504677,0.01593678723522629,9.30032,0.2,-20.983,0.055,,,,,,,,,,,,
SAMI_original,517306,0,1.86531050594678,0.006998740183874578,9.45484,0.2,-21.408,0.057,,,,,,,,,,,,
SAMI_original,517594,0,1.760435271888602,0.007760922320751012,8.74171,0.2,-20.417,0.645,,,,,,,,,,,,
SAMI_original,522127,0,1.589232001512503,0.01074477688414746,8.12522,0.2,-19.305,1.0,,,,,,,,,,,,
SAMI_original,534710,0,1.925298770576145,0.00720345068752634,8.88283,0.2,-20.776,0.022,,,,,,,,,,,,
SAMI_original,534753,1,2.095276460946088,0.008021838925963046,10.0145,0.2,-23.506,0.01,,,,,,,,,,,,
SAMI_original,536463,0,2.017371953399885,0.06428681504755522,11.1314,0.2,-24.964,0.008,,,,,,,,,,,,
SAMI_original,536625,0,1.841686856731877,0.02248632975541663,10.3101,0.2,-23.068,0.018,,,,,,,,,,,,
SAMI_original,536626,0,1.92527591783838,0.007859801420762738,8.78125,0.2,-20.892,0.082,,,,,,,,,,,,
SAMI_original,537187,0,1.912128940592448,0.007344499821483416,8.15359,0.2,-20.339,0.209,,,,,,,,,,,,
SAMI_original,537361,0,2.407456046670382,0.005837267430135867,10.8643,0.2,-24.672,0.014,,,,,,,,,,,,
SAMI_original,537367,0,1.565078275230099,0.02128372226623578,9.26029,0.2,-20.617,0.035,,,,,,,,,,,,
SAMI_original,537399,1,1.969554819757569,0.009672015393370342,9.66871,0.2,-21.851,0.033,,,,,,,,,,,,
SAMI_original,537417,0,1.812349014813631,0.01976814618768205,8.98859,0.2,-20.19,0.056,,,,,,,,,,,,
SAMI_original,543763,0,1.783978314563174,0.007745355188425876,8.15213,0.2,-19.241,0.061,,,,,,,,,,,,
SAMI_original,543769,0,1.797835221057644,0.002722242456527979,7.85055,0.2,-19.804,0.449,,,,,,,,,,,,
SAMI_original,543812,1,1.885269447618315,0.01020261352285693,8.57234,0.2,-21.473,0.053,,,,,,,,,,,,
SAMI_original,551332,1,2.114416632773118,0.004985549774351122,9.78049,0.2,-23.005,0.014,,,,,,,,,,,,
SAMI_original,551350,0,1.656825898662997,0.00715021016501727,8.84536,0.2,-20.999,0.085,,,,,,,,,,,,
SAMI_original,551655,1,2.241195224123768,0.009320404585383281,10.503,0.2,-23.729,0.009,,,,,,,,,,,,
SAMI_original,558887,0,1.713491560708573,0.01205755740673628,8.56882,0.2,-20.114,0.132,,,,,,,,,,,,
SAMI_original,560946,0,1.798686623216194,0.02470197044349741,8.76761,0.2,-20.301,0.086,,,,,,,,,,,,
SAMI_original,561143,0,1.553028753477071,0.01101742238848473,8.54573,0.2,-21.514,0.046,,,,,,,,,,,,
SAMI_original,567678,1,2.039051400821318,0.0108247237033558,9.48232,0.2,-21.348,0.012,,,,,,,,,,,,
SAMI_original,570206,1,2.268248463928634,0.004393462152847002,10.6361,0.2,-23.669,0.013,,,,,,,,,,,,
SAMI_original,570227,0,2.24646683412896,0.02754244214298752,10.6923,0.2,-24.19,0.007,,,,,,,,,,,,
SAMI_original,575579,0,1.825098112688399,0.01699039495129444,9.27717,0.2,-20.886,1.0,,,,,,,,,,,,
SAMI_original,575625,1,2.261939830859058,0.006354194540836435,10.4054,0.2,-23.247,0.015,,,,,,,,,,,,
SAMI_original,575670,1,2.094858006740798,0.03276254517918254,10.4433,0.2,-23.686,0.036,,,,,,,,,,,,
SAMI_original,585314,1,1.88412543940949,0.00824246764619672,8.80382,0.2,-20.97,0.037,,,,,,,,,,,,
SAMI_original,585359,1,2.123928144153239,0.00752621510181551,10.2438,0.2,-23.534,0.009,,,,,,,,,,,,
SAMI_original,585659,1,1.942602895095588,0.00825613254310152,9.02711,0.2,-20.671,0.032,,,,,,,,,,,,
SAMI_original,585694,0,1.62956921658783,0.0235216057074946,7.57208,0.2,-18.844,0.068,,,,,,,,,,,,
SAMI_original,585755,1,1.992217006827797,0.01266397697874917,9.56217,0.2,-22.188,0.019,,,,,,,,,,,,
SAMI_original,592835,1,2.147719213879649,0.00604221827663975,9.94212,0.2,-23.855,0.011,,,,,,,,,,,,
SAMI_original,592858,0,2.388723276466106,0.1127185690860547,10.8317,0.2,-24.088,0.005,,,,,,,,,,,,
SAMI_original,594059,1,1.925627572117659,0.01521181313677374,9.39936,0.2,-21.235,0.055,,,,,,,,,,,,
SAMI_original,594906,1,2.089912187386603,0.0104845821403797,9.30149,0.2,-22.568,0.01,,,,,,,,,,,,
SAMI_original,594970,0,1.748308146953543,0.0462612904511788,8.67681,0.2,-20.338,0.313,,,,,,,,,,,,
SAMI_original,594986,1,2.13626845516009,0.005058114501550804,9.84429,0.2,-22.919,0.011,,,,,,,,,,,,
SAMI_original,599873,0,1.852793503830894,0.00819428602162629,8.59917,0.2,-20.462,0.393,,,,,,,,,,,,
SAMI_original,599877,1,1.89491461333704,0.01117545490037563,10.4583,0.2,-23.214,0.064,,,,,,,,,,,,
SAMI_original,600014,0,1.879601689081077,0.009793380780310742,8.7403,0.2,-20.752,0.164,,,,,,,,,,,,
SAMI_original,601323,1,2.043575902849002,0.009650711333572983,10.4459,0.2,-24.453,0.564,,,,,,,,,,,,
SAMI_original,609433,0,1.782597386409675,0.007935747711102479,8.5196,0.2,-19.793,0.025,,,,,,,,,,,,
SAMI_original,618108,0,2.117493458046847,0.01508577398161182,10.3054,0.2,-23.555,0.021,,,,,,,,,,,,
SAMI_original,618142,0,2.16046167928486,0.04549715162955703,10.3383,0.2,-22.87,0.013,,,,,,,,,,,,
SAMI_original,618935,0,2.059769616303423,0.005917673479416883,10.1264,0.2,-22.354,0.219,,,,,,,,,,,,
SAMI_original,618952,1,2.348620676311853,0.01043831106155196,10.877,0.2,-24.44,0.017,,,,,,,,,,,,
SAMI_original,618992,1,2.442371281629462,0.01227756551457101,10.4857,0.2,-25.081,0.003,,,,,,,,,,,,
SAMI_original,619095,1,2.320540428183241,0.004640465419860462,10.216,0.2,-24.138,0.026,,,,,,,,,,,,
SAMI_original,619097,1,2.173697985781355,0.008049534854249427,9.76442,0.2,-22.832,0.018,,,,,,,,,,,,
SAMI_original,620087,1,1.99035068240755,0.006740577227751666,8.91204,0.2,-21.369,0.04,,,,,,,,,,,,
SAMI_original,622394,0,1.857917477042605,0.03546714782516298,8.43078,0.2,-21.18,0.173,,,,,,,,,,,,
SAMI_original,622429,1,2.287804415277828,0.007405440194959334,10.729,0.2,-24.042,0.01,,,,,,,,,,,,
SAMI_original,622434,1,2.318608132635434,0.007697984437940145,10.8594,0.2,-24.256,0.007,,,,,,,,,,,,
SAMI_original,622534,1,1.916675321927259,0.007101147659260053,8.91463,0.2,-20.9,1.0,,,,,,,,,,,,
SAMI_original,622744,0,1.737159725177087,0.01145021585028645,8.84676,0.2,-20.805,0.034,,,,,,,,,,,,
SAMI_original,623679,1,2.133949301324286,0.006549046360527866,10.0309,0.2,-23.371,0.031,,,,,,,,,,,,
SAMI_original,623726,0,1.415469319013765,0.06223909545545762,7.96682,0.2,-18.313,1.0,,,,,,,,,,,,
SAMI_matched,16026,1,2.132694678436246,0.0233699746713295,10.0,0.2,-23.438,0.009,,,,,,,,,,,,
SAMI_matched,16487,0,1.922925888010757,0.04856950541088612,9.38336,0.2,-21.79,1.0,,,,,,,,,,,,
SAMI_matched,22633,0,1.684457947879446,0.03692803528415806,9.77844,0.2,-23.241,0.145,,,,,,,,,,,,
SAMI_matched,22839,0,1.723589557921383,0.05757668368365122,9.18788,0.2,-21.271,0.08,,,,,,,,,,,,
SAMI_matched,22887,0,1.927080759797574,0.04264755352750034,10.4435,0.2,-23.737,0.01,,,,,,,,,,,,
SAMI_matched,23565,1,2.101546911645404,0.04012826916208309,10.2057,0.2,-23.372,0.019,,,,,,,,,,,,
SAMI_matched,23619,0,2.293078241590095,0.01469116904176568,11.1262,0.2,-24.878,0.012,,,,,,,,,,,,
SAMI_matched,31452,0,1.747180390996769,0.04136891634736524,9.10467,0.2,-21.742,0.047,,,,,,,,,,,,
SAMI_matched,41144,0,2.087768831336212,0.02496152671811996,10.4604,0.2,-23.722,0.005,,,,,,,,,,,,
SAMI_matched,47342,0,1.811022094861768,0.1052226537372666,9.56606,0.2,-22.682,0.035,,,,,,,,,,,,
SAMI_matched,47535,0,1.801545528525853,0.04490478167463798,7.81175,0.2,-19.423,0.107,,,,,,,,,,,,
SAMI_matched,49857,0,1.762864302540762,0.02089318293435421,8.69798,0.2,-21.596,0.111,,,,,,,,,,,,
SAMI_matched,55537,1,2.26920477711213,0.01424655674527602,10.2629,0.2,-23.954,0.063,,,,,,,,,,,,
SAMI_matched,56061,0,1.572963188359297,0.05511392312512388,8.85689,0.2,-20.59,0.061,,,,,,,,,,,,
SAMI_matched,56064,1,2.059371626900753,0.03200549562485943,10.4424,0.2,-23.578,0.024,,,,,,,,,,,,
SAMI_matched,56140,1,2.574355788074481,0.01210984679830421,11.3705,0.2,-25.842,0.006,,,,,,,,,,,,
SAMI_matched,64087,1,2.141289810820675,0.02903991834703711,10.1322,0.2,-23.638,0.032,,,,,,,,,,,,
SAMI_matched,65278,0,1.744063305234962,0.05316291425580939,8.72869,0.2,-20.723,0.087,,,,,,,,,,,,
SAMI_matched,77754,1,2.315123929788968,0.01674463210489723,10.1872,0.2,-24.215,0.009,,,,,,,,,,,,
SAMI_matched,78531,0,2.229540872623124,0.05281477390434624,10.3324,0.2,-24.527,0.016,,,,,,,,,,,,
SAMI_matched,79693,0,2.024870526414891,0.01766748993956926,9.82052,0.2,-22.578,0.205,,,,,,,,,,,,
SAMI_matched,79771,1,1.947408786472053,0.0388544893347265,8.65995,0.2,-20.528,0.18,,,,,,,,,,,,
SAMI_matched,79850,0,1.911314139122834,0.03990591666110599,9.76217,0.2,-22.165,0.108,,,,,,,,,,,,
SAMI_matched,84677,1,2.233743948370023,0.02219403047571409,10.2561,0.2,-24.265,0.014,,,,,,,,,,,,
SAMI_matched,85481,0,1.414069539948008,0.1135700098439531,8.81981,0.2,-20.079,0.08,,,,,,,,,,,,
SAMI_matched,91926,0,1.785249907357815,0.0679680334397327,9.803,0.2,-22.668,0.016,,,,,,,,,,,,
SAMI_matched,91959,1,2.02395959799922,0.02761682336450723,9.78112,0.2,-22.688,0.459,,,,,,,,,,,,
SAMI_matched,91996,1,2.185026601496608,0.02554744581302312,10.6035,0.2,-23.536,0.007,,,,,,,,,,,,
SAMI_matched,92770,0,1.970804022384972,0.04475426387381057,10.0519,0.2,-22.172,0.011,,,,,,,,,,,,
SAMI_matched,93167,0,1.488997951060963,0.09624795346703503,8.61267,0.2,-20.488,0.172,,,,,,,,,,,,
SAMI_matched,99259,0,1.61476021264624,0.09606161654533148,9.01094,0.2,-19.906,0.1,,,,,,,,,,,,
SAMI_matched,99349,0,1.816820310811125,0.1148771703430699,10.2813,0.2,-23.153,0.013,,,,,,,,,,,,
SAMI_matched,105962,0,1.531296117434814,0.07998949752966358,8.59458,0.2,-20.344,0.034,,,,,,,,,,,,
SAMI_matched,106047,1,2.058418614960485,0.0276962879724321,10.2581,0.2,-23.037,0.01,,,,,,,,,,,,
SAMI_matched,106065,0,1.402714918615335,0.07240970910248914,7.94834,0.2,-18.931,0.102,,,,,,,,,,,,
SAMI_matched,106507,1,2.18320311932783,0.01808984811707023,9.99958,0.2,-23.489,0.011,,,,,,,,,,,,
SAMI_matched,106616,0,1.821588936022027,0.1004014380846059,9.23586,0.2,-22.165,0.01,,,,,,,,,,,,
SAMI_matched,106634,0,2.020412162774773,0.03776739427061919,9.94701,0.2,-23.142,0.01,,,,,,,,,,,,
SAMI_matched,106717,1,2.196982627942707,0.02099219343580393,9.78358,0.2,-23.485,0.018,,,,,,,,,,,,
SAMI_matched,136672,0,1.748733790372056,0.07772762922301055,9.04567,0.2,-20.629,0.061,,,,,,,,,,,,
SAMI_matched,138066,0,1.734322485809821,0.1059670540448869,9.0425,0.2,-20.769,0.049,,,,,,,,,,,,
SAMI_matched,143746,1,2.250523276056649,0.006943728280175102,10.5809,0.2,-24.186,0.01,,,,,,,,,,,,
SAMI_matched,144320,0,2.053391248396376,0.05880597599451388,10.09,0.2,-23.349,0.015,,,,,,,,,,,,
SAMI_matched,144402,1,2.198886976074045,0.05938689261277817,10.0296,0.2,-23.71,0.011,,,,,,,,,,,,
SAMI_matched,184237,1,1.926019090079486,0.01672002725264711,9.59658,0.2,-21.309,0.026,,,,,,,,,,,,
SAMI_matched,185291,0,1.573296718374159,0.07990223723049354,8.52093,0.2,-19.87,0.06,,,,,,,,,,,,
SAMI_matched,203114,1,2.359046603341151,0.0490909389965478,11.0755,0.2,-24.725,0.009,,,,,,,,,,,,
SAMI_matched,204983,1,2.33388506055788,0.01530717234338136,10.4412,0.2,-23.969,0.02,,,,,,,,,,,,
SAMI_matched,205097,1,2.132736996571453,0.02745908992040922,10.3845,0.2,-23.736,0.025,,,,,,,,,,,,
SAMI_matched,209414,0,1.606354997727367,0.1267652427396518,8.7286,0.2,-20.398,1.0,,,,,,,,,,,,
SAMI_matched,209701,1,2.396918675668261,0.01217162111590032,10.8565,0.2,-24.547,0.012,,,,,,,,,,,,
SAMI_matched,209743,1,2.215310894337595,0.03592039581737163,10.3338,0.2,-23.28,0.045,,,,,,,,,,,,
SAMI_matched,215292,1,2.171741413628567,0.08995330293431017,9.88045,0.2,-23.208,0.007,,,,,,,,,,,,
SAMI_matched,216670,0,2.068573116739049,0.07654050402575724,10.1654,0.2,-23.76,0.007,,,,,,,,,,,,
SAMI_matched,216843,0,1.59429078772985,0.1191290225386433,9.14408,0.2,-20.702,0.171,,,,,,,,,,,,
SAMI_matched,218681,1,2.12902781266316,0.03911950244383809,9.64906,0.2,-22.747,0.016,,,,,,,,,,,,
SAMI_matched,221375,1,2.016024935605248,0.04128632230318038,9.55507,0.2,-22.389,0.016,,,,,,,,,,,,
SAMI_matched,227428,1,2.0069738700582,0.01751699799952401,9.70931,0.2,-22.845,0.09,,,,,,,,,,,,
SAMI_matched,228066,1,2.226181755014695,0.01562642870425313,10.3383,0.2,-23.36,0.011,,,,,,,,,,,,
SAMI_matched,228428,0,1.870528432649698,0.03796330564757006,9.17235,0.2,-22.007,0.026,,,,,,,,,,,,
SAMI_matched,238204,0,2.314821159862278,0.04290676224011679,10.8438,0.2,-24.026,0.034,,,,,,,,,,,,
SAMI_matched,238216,0,2.022404319156466,0.02531122205680112,10.4245,0.2,-22.92,0.02,,,,,,,,,,,,
SAMI_matched,238221,1,2.163116749907233,0.02611169659393102,10.311,0.2,-23.142,0.016,,,,,,,,,,,,
SAMI_matched,238360,1,2.168100852095156,0.01887922777157217,10.2137,0.2,-23.034,0.013,,,,,,,,,,,,
SAMI_matched,238496,1,2.06314820712477,0.02146476732105216,10.3064,0.2,-22.895,0.013,,,,,,,,,,,,
SAMI_matched,239249,0,1.622179347266606,0.1109649697683519,9.20347,0.2,-21.17,0.014,,,,,,,,,,,,
SAMI_matched,239292,1,2.131066783023672,0.01998774854806654,10.07,0.2,-22.704,0.011,,,,,,,,,,,,
SAMI_matched,250277,0,1.450567205410425,0.09466652913633758,9.76493,0.2,-22.955,0.018,,,,,,,,,,,,
SAMI_matched,272443,1,2.338426618082546,0.04015486454819255,11.1839,0.2,-25.022,0.016,,,,,,,,,,,,
SAMI_matched,273952,0,1.465124276789674,0.08302068995813318,9.24671,0.2,-21.955,0.042,,,,,,,,,,,,
SAMI_matched,278548,0,1.893650787197631,0.0327296961386423,10.5352,0.2,-23.425,0.109,,,,,,,,,,,,
SAMI_matched,278703,0,1.589664631641251,0.07128141987036936,9.55514,0.2,-21.295,0.024,,,,,,,,,,,,
SAMI_matched,278760,0,1.789824033044429,0.07802978918429318,9.70452,0.2,-22.711,0.179,,,,,,,,,,,,
SAMI_matched,278787,0,1.72051319464045,0.03118222122059822,9.32732,0.2,-20.641,0.089,,,,,,,,,,,,
SAMI_matched,278804,0,1.668017849841425,0.09178599455486657,9.93833,0.2,-22.087,0.034,,,,,,,,,,,,
SAMI_matched,278812,0,1.854999444653135,0.04941011964643648,9.23088,0.2,-22.037,0.046,,,,,,,,,,,,
SAMI_matched,278909,0,1.766434397255905,0.04987447856154105,9.06455,0.2,-21.231,0.046,,,,,,,,,,,,
SAMI_matched,296798,0,1.310065195859646,0.09012819439432602,7.98691,0.2,-18.905,0.04,,,,,,,,,,,,
SAMI_matched,296829,1,2.065517596321091,0.02371912490780689,9.85334,0.2,-23.04,0.034,,,,,,,,,,,,
SAMI_matched,297667,0,2.03583752953605,0.0344815084395518,10.0871,0.2,-23.32,0.014,,,,,,,,,,,,
SAMI_matched,301346,1,2.111914634684888,0.04545875778759853,9.71159,0.2,-23.544,0.016,,,,,,,,,,,,
SAMI_matched,301382,0,1.870104454408113,0.05031058561284831,9.94743,0.2,-23.547,0.051,,,,,,,,,,,,
SAMI_matched,301799,1,2.014588175966211,0.03751420389543526,9.77643,0.2,-22.349,0.02,,,,,,,,,,,,
SAMI_matched,302846,0,1.838160267427226,0.04755499425434314,9.64707,0.2,-22.139,0.015,,,,,,,,,,,,
SAMI_matched,319018,0,1.922586933727351,0.04906986538371842,9.38087,0.2,-22.118,0.185,,,,,,,,,,,,
SAMI_matched,319057,1,2.141438282404069,0.03693462484365578,9.85131,0.2,-23.395,0.014,,,,,,,,,,,,
SAMI_matched,319139,0,1.421722403067803,0.1024144812562525,8.36071,0.2,-19.557,0.061,,,,,,,,,,,,
SAMI_matched,319197,1,2.184754324143947,0.04744964612943865,10.5578,0.2,-23.444,0.01,,,,,,,,,,,,
SAMI_matched,323854,0,2.237744310861861,0.05838873562903309,10.7223,0.2,-24.465,0.011,,,,,,,,,,,,
SAMI_matched,324323,0,1.85355753704291,0.05243335039117979,9.24926,0.2,-22.21,0.686,,,,,,,,,,,,
SAMI_matched,324351,1,2.130694483532047,0.01698826619207943,10.5774,0.2,-23.551,0.009,,,,,,,,,,,,
SAMI_matched,325378,0,2.223237696921944,0.01940061330199716,10.782,0.2,-25.229,0.011,,,,,,,,,,,,
SAMI_matched,325533,1,2.160774405126624,0.02148367085977652,10.3533,0.2,-23.126,0.272,,,,,,,,,,,,
SAMI_matched,346793,1,2.218864802706629,0.01713105722533292,9.92534,0.2,-23.777,0.057,,,,,,,,,,,,
SAMI_matched,346890,0,2.243591989980345,0.05935892021978528,10.5886,0.2,-23.56,0.012,,,,,,,,,,,,
SAMI_matched,347470,1,2.179842312207276,0.01544396476831556,10.4763,0.2,-23.907,0.008,,,,,,,,,,,,
SAMI_matched,347570,0,1.357710050905744,0.07893934100246372,9.45851,0.2,-21.23,1.0,,,,,,,,,,,,
SAMI_matched,371714,1,2.354479245999227,0.02446724046984871,10.5268,0.2,-24.242,0.151,,,,,,,,,,,,
SAMI_matched,371750,0,1.729099436600603,0.08642798776664251,8.97355,0.2,-20.999,0.066,,,,,,,,,,,,
SAMI_matched,371889,0,2.251927324756771,0.0291721279400078,11.1381,0.2,-24.752,0.01,,,,,,,,,,,,
SAMI_matched,371959,0,1.507070437686926,0.06416049505529502,9.38245,0.2,-21.047,0.03,,,,,,,,,,,,
SAMI_matched,373284,1,2.090060339428367,0.02629285380456696,10.1512,0.2,-22.845,0.015,,,,,,,,,,,,
